H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
4.100000E+2	3.400000E+9	-4.129055E+0	8.603890E-5	3.400000E+9	-1.631665E+2	7.535261E-5
4.050000E+2	3.400000E+9	-6.467028E+0	8.614040E-5	3.400000E+9	-1.641989E+2	7.789781E-5
4.000000E+2	3.400000E+9	-6.489732E+0	8.739858E-5	3.400000E+9	-1.670429E+2	8.112363E-5
3.950000E+2	3.400000E+9	-8.411091E+0	8.778482E-5	3.400000E+9	-1.684210E+2	8.391029E-5
3.900000E+2	3.400000E+9	-7.941141E+0	8.928846E-5	3.400000E+9	-1.707356E+2	8.452426E-5
3.850000E+2	3.400000E+9	-8.759144E+0	8.883429E-5	3.400000E+9	-1.707622E+2	8.538514E-5
3.800000E+2	3.400000E+9	-9.643195E+0	8.919973E-5	3.400000E+9	-1.714416E+2	8.853129E-5
3.750000E+2	3.400000E+9	-9.922291E+0	9.058436E-5	3.400000E+9	-1.715431E+2	8.871408E-5
3.700000E+2	3.400000E+9	-1.047089E+1	9.063434E-5	3.400000E+9	-1.741109E+2	8.802052E-5
3.650000E+2	3.400000E+9	-1.075007E+1	9.120836E-5	3.400000E+9	-1.740345E+2	8.946889E-5
3.600000E+2	3.400000E+9	-1.149409E+1	9.161546E-5	3.400000E+9	-1.752817E+2	9.014562E-5
3.550000E+2	3.400000E+9	-1.120140E+1	9.240173E-5	3.400000E+9	-1.750099E+2	8.996579E-5
3.500000E+2	3.400000E+9	-1.212754E+1	9.146926E-5	3.400000E+9	-1.753577E+2	9.064922E-5
3.500000E+2	3.400000E+9	-1.205066E+1	9.241835E-5	3.400000E+9	-1.754750E+2	9.096206E-5
3.500000E+2	3.400000E+9	-1.175287E+1	9.174385E-5	3.400000E+9	-1.754116E+2	9.129144E-5
3.500000E+2	3.400000E+9	-1.153864E+1	9.217183E-5	3.400000E+9	-1.754659E+2	9.057220E-5
3.500000E+2	3.400000E+9	-1.144808E+1	9.230414E-5	3.400000E+9	-1.760948E+2	9.218691E-5
3.500000E+2	3.400000E+9	-1.240991E+1	9.291917E-5	3.400000E+9	-1.765972E+2	9.053217E-5
3.500000E+2	3.400000E+9	-1.282088E+1	9.118514E-5	3.400000E+9	-1.759634E+2	9.114779E-5
3.500000E+2	3.400000E+9	-1.257886E+1	9.262226E-5	3.400000E+9	-1.760138E+2	9.120821E-5
