H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
4.050000E+2	3.400000E+9	-1.142913E+1	8.549818E-5	3.400000E+9	-1.744596E+2	8.127943E-5
4.000000E+2	3.400000E+9	-1.161308E+1	8.668882E-5	3.400000E+9	-1.758221E+2	8.306986E-5
3.950000E+2	3.400000E+9	-1.238076E+1	8.567636E-5	3.400000E+9	-1.763919E+2	8.325804E-5
3.900000E+2	3.400000E+9	-1.286527E+1	8.724731E-5	3.400000E+9	-1.761668E+2	8.521703E-5
3.850000E+2	3.400000E+9	-1.281142E+1	8.794548E-5	3.400000E+9	-1.767974E+2	8.525379E-5
3.800000E+2	3.400000E+9	-1.358358E+1	8.794437E-5	3.400000E+9	-1.776507E+2	8.580741E-5
3.750000E+2	3.400000E+9	-1.312887E+1	8.807508E-5	3.400000E+9	-1.782636E+2	8.629268E-5
3.700000E+2	3.400000E+9	-1.333605E+1	8.963612E-5	3.400000E+9	-1.774197E+2	8.600658E-5
3.650000E+2	3.400000E+9	-1.388268E+1	8.859447E-5	3.400000E+9	-1.787883E+2	8.805135E-5
3.600000E+2	3.400000E+9	-1.441692E+1	8.925510E-5	3.400000E+9	-1.794599E+2	8.668435E-5
3.550000E+2	3.400000E+9	-1.396933E+1	8.975174E-5	3.400000E+9	-1.796917E+2	8.858139E-5
3.500000E+2	3.400000E+9	-1.506636E+1	8.916828E-5	3.400000E+9	-1.793179E+2	8.889449E-5
3.500000E+2	3.400000E+9	-1.389356E+1	8.930919E-5	3.400000E+9	1.798303E+2	8.755521E-5
3.500000E+2	3.400000E+9	-1.380801E+1	8.901284E-5	3.400000E+9	1.798140E+2	8.824999E-5
3.500000E+2	3.400000E+9	-1.306514E+1	8.844683E-5	3.400000E+9	-1.795180E+2	8.699175E-5
3.500000E+2	3.400000E+9	-1.406251E+1	9.015494E-5	3.400000E+9	-1.795218E+2	8.884035E-5
3.500000E+2	3.400000E+9	-1.418275E+1	9.001722E-5	3.400000E+9	-1.788216E+2	8.936595E-5
3.500000E+2	3.400000E+9	-1.413259E+1	8.934020E-5	3.400000E+9	-1.789491E+2	8.862547E-5
3.500000E+2	3.400000E+9	-1.428247E+1	8.998715E-5	3.400000E+9	-1.795783E+2	8.789794E-5
