H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
4.300000E+2	3.400000E+9	-3.119865E+1	8.745868E-5	3.400000E+9	1.595551E+2	7.682120E-5
4.250000E+2	3.400000E+9	-2.760099E+1	8.417218E-5	3.400000E+9	1.612489E+2	8.420336E-5
4.200000E+2	3.400000E+9	-2.903899E+1	8.538139E-5	3.400000E+9	1.618867E+2	8.880330E-5
4.150000E+2	3.400000E+9	-3.044639E+1	8.480828E-5	3.400000E+9	1.625883E+2	8.538221E-5
4.100000E+2	3.400000E+9	-3.061283E+1	8.589135E-5	3.400000E+9	1.625982E+2	8.613817E-5
4.050000E+2	3.400000E+9	-2.961806E+1	8.614261E-5	3.400000E+9	1.626252E+2	8.491951E-5
4.000000E+2	3.400000E+9	-3.010381E+1	8.416225E-5	3.400000E+9	1.621040E+2	8.728926E-5
3.950000E+2	3.400000E+9	-2.924419E+1	8.583314E-5	3.400000E+9	1.631935E+2	8.652338E-5
3.900000E+2	3.400000E+9	-2.960814E+1	8.547444E-5	3.400000E+9	1.633469E+2	8.473209E-5
3.850000E+2	3.400000E+9	-2.890335E+1	8.676062E-5	3.400000E+9	1.636716E+2	8.550973E-5
3.800000E+2	3.400000E+9	-3.423293E+1	8.677081E-5	3.400000E+9	1.622617E+2	8.630790E-5
3.750000E+2	3.400000E+9	-2.951245E+1	8.569726E-5	3.400000E+9	1.637680E+2	8.472752E-5
3.700000E+2	3.400000E+9	-2.877406E+1	8.451311E-5	3.400000E+9	1.632673E+2	8.508014E-5
3.650000E+2	3.400000E+9	-3.056133E+1	8.593839E-5	3.400000E+9	1.618902E+2	8.569982E-5
3.600000E+2	3.400000E+9	-3.038194E+1	8.623723E-5	3.400000E+9	1.631209E+2	8.531783E-5
3.550000E+2	3.400000E+9	-2.928285E+1	8.674869E-5	3.400000E+9	1.626725E+2	8.654068E-5
3.500000E+2	3.400000E+9	-2.990666E+1	8.652809E-5	3.400000E+9	1.627239E+2	8.516763E-5
3.500000E+2	3.400000E+9	-2.883850E+1	8.610896E-5	3.400000E+9	1.634293E+2	8.640256E-5
3.500000E+2	3.400000E+9	-3.002992E+1	8.836597E-5	3.400000E+9	1.623182E+2	8.640888E-5
3.500000E+2	3.400000E+9	-3.037618E+1	8.610741E-5	3.400000E+9	1.630412E+2	8.611739E-5
3.500000E+2	3.400000E+9	-2.884530E+1	8.662634E-5	3.400000E+9	1.646362E+2	8.573836E-5
3.500000E+2	3.400000E+9	-2.950900E+1	8.626906E-5	3.400000E+9	1.628941E+2	8.517076E-5
3.500000E+2	3.400000E+9	-2.938761E+1	8.533934E-5	3.400000E+9	1.626010E+2	8.420156E-5
3.500000E+2	3.400000E+9	-2.883855E+1	8.617321E-5	3.400000E+9	1.633610E+2	8.573102E-5
