H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
3.950000E+2	3.400000E+9	-1.651519E+1	1.012166E-4	3.400000E+9	-1.789796E+2	9.929218E-5
3.900000E+2	3.400000E+9	-1.600199E+1	1.012847E-4	3.400000E+9	-1.793294E+2	1.000989E-4
3.850000E+2	3.400000E+9	-1.672952E+1	1.020658E-4	3.400000E+9	-1.794807E+2	1.000684E-4
3.800000E+2	3.400000E+9	-1.767641E+1	1.008992E-4	3.400000E+9	1.792997E+2	1.004584E-4
3.750000E+2	3.400000E+9	-1.708774E+1	1.015880E-4	3.400000E+9	1.790338E+2	1.011420E-4
3.700000E+2	3.400000E+9	-1.724518E+1	1.005647E-4	3.400000E+9	1.785387E+2	1.015180E-4
3.650000E+2	3.400000E+9	-1.695369E+1	1.022844E-4	3.400000E+9	1.783023E+2	1.007338E-4
3.600000E+2	3.400000E+9	-1.741650E+1	1.023071E-4	3.400000E+9	1.781901E+2	1.016756E-4
3.550000E+2	3.400000E+9	-1.791997E+1	1.025671E-4	3.400000E+9	1.781082E+2	1.010465E-4
3.500000E+2	3.400000E+9	-1.813222E+1	1.029026E-4	3.400000E+9	1.772973E+2	1.020759E-4
3.500000E+2	3.400000E+9	-1.717410E+1	1.023491E-4	3.400000E+9	1.773434E+2	1.021416E-4
3.500000E+2	3.400000E+9	-1.778548E+1	1.019423E-4	3.400000E+9	1.781213E+2	1.021015E-4
3.500000E+2	3.400000E+9	-1.687514E+1	1.020320E-4	3.400000E+9	1.772621E+2	1.016228E-4
3.500000E+2	3.400000E+9	-1.782889E+1	1.027697E-4	3.400000E+9	1.776453E+2	1.029711E-4
3.500000E+2	3.400000E+9	-1.741278E+1	1.026502E-4	3.400000E+9	1.777792E+2	1.026698E-4
3.500000E+2	3.400000E+9	-1.761557E+1	1.025204E-4	3.400000E+9	1.776265E+2	1.019086E-4
3.500000E+2	3.400000E+9	-1.770362E+1	1.034296E-4	3.400000E+9	1.774890E+2	1.026103E-4
