H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
4.500000E+2	3.400000E+9	-1.387596E+1	7.619368E-5	3.400000E+9	1.722520E+2	6.932440E-5
4.450000E+2	3.400000E+9	-1.277351E+1	7.847718E-5	3.400000E+9	1.761239E+2	6.996646E-5
4.400000E+2	3.400000E+9	-1.266942E+1	8.011868E-5	3.400000E+9	1.780473E+2	7.093845E-5
4.350000E+2	3.400000E+9	-1.262814E+1	8.182552E-5	3.400000E+9	-1.794138E+2	7.266142E-5
4.300000E+2	3.400000E+9	-1.384954E+1	8.225595E-5	3.400000E+9	-1.792699E+2	7.737020E-5
4.250000E+2	3.400000E+9	-1.357381E+1	8.374442E-5	3.400000E+9	-1.794577E+2	7.877780E-5
4.200000E+2	3.400000E+9	-1.414408E+1	8.504590E-5	3.400000E+9	1.797097E+2	8.030727E-5
4.150000E+2	3.400000E+9	-1.435871E+1	8.607651E-5	3.400000E+9	-1.795014E+2	8.215586E-5
4.100000E+2	3.400000E+9	-1.437933E+1	8.639690E-5	3.400000E+9	1.797159E+2	8.263333E-5
4.050000E+2	3.400000E+9	-1.505776E+1	8.736650E-5	3.400000E+9	-1.797081E+2	8.496793E-5
4.000000E+2	3.400000E+9	-1.563973E+1	8.616711E-5	3.400000E+9	1.796437E+2	8.557304E-5
3.950000E+2	3.400000E+9	-1.436707E+1	8.595159E-5	3.400000E+9	1.793734E+2	8.501533E-5
3.900000E+2	3.400000E+9	-1.457388E+1	8.653136E-5	3.400000E+9	1.785802E+2	8.665187E-5
3.850000E+2	3.400000E+9	-1.523160E+1	8.613418E-5	3.400000E+9	1.796372E+2	8.589706E-5
3.800000E+2	3.400000E+9	-1.536067E+1	8.738635E-5	3.400000E+9	1.778904E+2	8.623196E-5
3.750000E+2	3.400000E+9	-1.480414E+1	8.666825E-5	3.400000E+9	1.782408E+2	8.485960E-5
3.700000E+2	3.400000E+9	-1.544255E+1	8.806834E-5	3.400000E+9	1.781526E+2	8.698851E-5
3.650000E+2	3.400000E+9	-1.471148E+1	8.814399E-5	3.400000E+9	1.780105E+2	8.618354E-5
3.600000E+2	3.400000E+9	-1.445131E+1	8.724473E-5	3.400000E+9	1.788032E+2	8.533960E-5
3.550000E+2	3.400000E+9	-1.567796E+1	8.806400E-5	3.400000E+9	1.785150E+2	8.648230E-5
3.500000E+2	3.400000E+9	-1.595382E+1	8.845295E-5	3.400000E+9	1.774315E+2	8.583762E-5
3.500000E+2	3.400000E+9	-1.590306E+1	8.768097E-5	3.400000E+9	1.776033E+2	8.692147E-5
3.500000E+2	3.400000E+9	-1.574437E+1	8.744471E-5	3.400000E+9	1.782941E+2	8.707455E-5
3.500000E+2	3.400000E+9	-1.578364E+1	8.803126E-5	3.400000E+9	1.773228E+2	8.732157E-5
3.500000E+2	3.400000E+9	-1.574378E+1	8.768982E-5	3.400000E+9	1.781677E+2	8.660522E-5
3.500000E+2	3.400000E+9	-1.607434E+1	8.805829E-5	3.400000E+9	1.783757E+2	8.759130E-5
3.500000E+2	3.400000E+9	-1.454858E+1	8.856275E-5	3.400000E+9	1.790931E+2	8.738867E-5
3.500000E+2	3.400000E+9	-1.585634E+1	8.783762E-5	3.400000E+9	1.784829E+2	8.693081E-5
